Oomp, 2, 8, 2.791
Oomp, 2, 8, 2.722
Oomp, 2, 8, 2.847
Oomp, 2, 8, 2.825
Oomp, 2, 8, 2.733
Oomp, 2, 8, 2.858
Oomp, 2, 8, 2.595
Oomp, 2, 8, 2.891
Oomp, 2, 8, 2.937
Oomp, 2, 8, 2.691
Oomp, 2, 8, 2.929

Oomp, 2, 16, 2.712
Oomp, 2, 16, 2.601
Oomp, 2, 16, 2.686
Oomp, 2, 16, 2.389
Oomp, 2, 16, 2.674
Oomp, 2, 16, 2.680
Oomp, 2, 16, 2.519
Oomp, 2, 16, 2.594
Oomp, 2, 16, 2.584
Oomp, 2, 16, 2.748
Oomp, 2, 16, 2.655
Oomp, 2, 16, 2.447
Oomp, 2, 16, 2.651
Oomp, 2, 16, 2.695
Oomp, 2, 16, 2.677

Oomp, 2, 32, 2.591
Oomp, 2, 32, 2.686
Oomp, 2, 32, 2.648
Oomp, 2, 32, 2.536
Oomp, 2, 32, 2.059
Oomp, 2, 32, 2.697
Oomp, 2, 32, 2.478
Oomp, 2, 32, 1.983
Oomp, 2, 32, 2.332
Oomp, 2, 32, 2.607
Oomp, 2, 32, 2.373
Oomp, 2, 32, 2.070
Oomp, 2, 32, 2.269
Oomp, 2, 32, 2.151
Oomp, 2, 32, 2.564

Oomp, 4, 1, 5.989
Oomp, 4, 1, 6.003
Oomp, 4, 1, 5.899
Oomp, 4, 1, 5.951
Oomp, 4, 1, 5.941
Oomp, 4, 1, 5.941
Oomp, 4, 1, 5.949
Oomp, 4, 1, 5.949
Oomp, 4, 1, 6.012
Oomp, 4, 1, 5.949
Oomp, 4, 1, 5.930
Oomp, 4, 1, 5.959
Oomp, 4, 1, 5.946
Oomp, 4, 1, 5.949
Oomp, 4, 1, 6.075

Oomp, 4, 2, 3.610
Oomp, 4, 2, 3.528
Oomp, 4, 2, 3.558
Oomp, 4, 2, 3.518
Oomp, 4, 2, 3.570
Oomp, 4, 2, 3.524
Oomp, 4, 2, 3.591
Oomp, 4, 2, 3.630
Oomp, 4, 2, 3.600
Oomp, 4, 2, 3.524
Oomp, 4, 2, 3.607
Oomp, 4, 2, 3.564
Oomp, 4, 2, 3.563
Oomp, 4, 2, 3.594
Oomp, 4, 2, 3.561

Oomp, 4, 4, 2.991
Oomp, 4, 4, 2.791
Oomp, 4, 4, 2.899
Oomp, 4, 4, 2.877
Oomp, 4, 4, 2.791
Oomp, 4, 4, 3.088
Oomp, 4, 4, 3.104
Oomp, 4, 4, 3.179
Oomp, 4, 4, 2.869
Oomp, 4, 4, 3.179
Oomp, 4, 4, 3.249
Oomp, 4, 4, 3.028
Oomp, 4, 4, 3.002
Oomp, 4, 4, 2.794
Oomp, 4, 4, 2.882

Oomp, 4, 8, 2.348
Oomp, 4, 8, 2.811
Oomp, 4, 8, 2.379
Oomp, 4, 8, 2.037
Oomp, 4, 8, 2.592
Oomp, 4, 8, 2.200
Oomp, 4, 8, 2.091
Oomp, 4, 8, 2.592
Oomp, 4, 8, 1.956
Oomp, 4, 8, 1.920
Oomp, 4, 8, 2.751
Oomp, 4, 8, 2.310
Oomp, 4, 8, 2.050
Oomp, 4, 8, 1.964
Oomp, 4, 8, 2.530

Oomp, 4, 16, 2.684
Oomp, 4, 16, 2.624
Oomp, 4, 16, 1.897
Oomp, 4, 16, 1.810
Oomp, 4, 16, 2.900
Oomp, 4, 16, 1.885
Oomp, 4, 16, 1.821
Oomp, 4, 16, 1.868
Oomp, 4, 16, 1.732
Oomp, 4, 16, 2.278
Oomp, 4, 16, 2.027
Oomp, 4, 16, 1.731
Oomp, 4, 16, 1.934
Oomp, 4, 16, 1.922
Oomp, 4, 16, 1.935

Oomp, 4, 32, 1.686
Oomp, 4, 32, 1.973
Oomp, 4, 32, 2.043
Oomp, 4, 32, 1.905
Oomp, 4, 32, 1.836
Oomp, 4, 32, 1.761
Oomp, 4, 32, 2.037
Oomp, 4, 32, 1.772
Oomp, 4, 32, 1.703
Oomp, 4, 32, 1.799
Oomp, 4, 32, 1.868
Oomp, 4, 32, 1.848
Oomp, 4, 32, 1.861
Oomp, 4, 32, 1.938
Oomp, 4, 32, 1.843

Oomp, 8, 1, 3.791
Oomp, 8, 1, 3.762
Oomp, 8, 1, 3.741
Oomp, 8, 1, 3.747
Oomp, 8, 1, 3.757
Oomp, 8, 1, 3.745
Oomp, 8, 1, 3.757
Oomp, 8, 1, 3.791
Oomp, 8, 1, 3.755
Oomp, 8, 1, 3.879
Oomp, 8, 1, 3.813
Oomp, 8, 1, 3.733
Oomp, 8, 1, 3.783
Oomp, 8, 1, 3.744
Oomp, 8, 1, 3.790

Oomp, 8, 2, 3.036
Oomp, 8, 2, 2.959
Oomp, 8, 2, 2.969
Oomp, 8, 2, 3.193
Oomp, 8, 2, 3.147
Oomp, 8, 2, 2.962
Oomp, 8, 2, 3.093
Oomp, 8, 2, 3.286
Oomp, 8, 2, 3.242
Oomp, 8, 2, 3.056
Oomp, 8, 2, 3.106
Oomp, 8, 2, 3.238
Oomp, 8, 2, 3.052
Oomp, 8, 2, 3.124
Oomp, 8, 2, 3.157

Oomp, 8, 4, 2.311
Oomp, 8, 4, 2.480
Oomp, 8, 4, 2.259
Oomp, 8, 4, 2.226
Oomp, 8, 4, 3.183
Oomp, 8, 4, 2.344
Oomp, 8, 4, 2.546
Oomp, 8, 4, 2.531
Oomp, 8, 4, 2.164
Oomp, 8, 4, 3.070
Oomp, 8, 4, 2.220
Oomp, 8, 4, 2.672
Oomp, 8, 4, 2.238
Oomp, 8, 4, 2.698
Oomp, 8, 4, 2.240

Oomp, 8, 8, 1.879
Oomp, 8, 8, 1.825
Oomp, 8, 8, 1.882
Oomp, 8, 8, 1.876
Oomp, 8, 8, 1.884
Oomp, 8, 8, 1.985
Oomp, 8, 8, 2.204
Oomp, 8, 8, 1.738
Oomp, 8, 8, 3.058
Oomp, 8, 8, 1.845
Oomp, 8, 8, 1.852
Oomp, 8, 8, 1.832
Oomp, 8, 8, 1.772
Oomp, 8, 8, 2.512
Oomp, 8, 8, 1.723

Oomp, 8, 16, 2.051
Oomp, 8, 16, 1.788
Oomp, 8, 16, 1.963
Oomp, 8, 16, 1.906
Oomp, 8, 16, 1.941
Oomp, 8, 16, 1.821
Oomp, 8, 16, 1.874
Oomp, 8, 16, 2.007
Oomp, 8, 16, 1.833
Oomp, 8, 16, 1.838
Oomp, 8, 16, 1.834
Oomp, 8, 16, 1.796
Oomp, 8, 16, 1.936
Oomp, 8, 16, 1.792
Oomp, 8, 16, 2.143

Oomp, 8, 32, 1.976
Oomp, 8, 32, 1.903
Oomp, 8, 32, 1.881
Oomp, 8, 32, 1.934
Oomp, 8, 32, 1.634
Oomp, 8, 32, 1.864
Oomp, 8, 32, 2.001
Oomp, 8, 32, 1.875
Oomp, 8, 32, 1.645
Oomp, 8, 32, 1.798
Oomp, 8, 32, 1.914
Oomp, 8, 32, 1.647
Oomp, 8, 32, 2.029
Oomp, 8, 32, 1.789
Oomp, 8, 32, 1.784

Oomp, 16, 1, 5.405
Oomp, 16, 1, 5.306
Oomp, 16, 1, 5.224
Oomp, 16, 1, 5.238
Oomp, 16, 1, 5.281
Oomp, 16, 1, 5.440
Oomp, 16, 1, 5.599
Oomp, 16, 1, 5.440
Oomp, 16, 1, 4.837
Oomp, 16, 1, 5.590
Oomp, 16, 1, 5.435
Oomp, 16, 1, 5.337
Oomp, 16, 1, 5.201
Oomp, 16, 1, 5.391
Oomp, 16, 1, 5.349

Oomp, 16, 2, 4.469
Oomp, 16, 2, 3.474
Oomp, 16, 2, 3.826
Oomp, 16, 2, 3.737
Oomp, 16, 2, 4.555
Oomp, 16, 2, 4.016
Oomp, 16, 2, 4.151
Oomp, 16, 2, 4.783
Oomp, 16, 2, 4.400
Oomp, 16, 2, 4.316
Oomp, 16, 2, 4.392
Oomp, 16, 2, 4.372
Oomp, 16, 2, 3.670
Oomp, 16, 2, 4.232
Oomp, 16, 2, 4.126

Oomp, 16, 4, 2.994
Oomp, 16, 4, 3.560
Oomp, 16, 4, 3.802
Oomp, 16, 4, 2.526
Oomp, 16, 4, 3.078
Oomp, 16, 4, 3.798
Oomp, 16, 4, 3.567
Oomp, 16, 4, 3.507
Oomp, 16, 4, 3.101
Oomp, 16, 4, 3.429
Oomp, 16, 4, 3.565
Oomp, 16, 4, 3.561
Oomp, 16, 4, 3.321
Oomp, 16, 4, 3.068
Oomp, 16, 4, 3.327

Oomp, 16, 8, 3.284
Oomp, 16, 8, 2.596
Oomp, 16, 8, 1.980
Oomp, 16, 8, 3.388
Oomp, 16, 8, 2.571
Oomp, 16, 8, 2.812
Oomp, 16, 8, 2.871
Oomp, 16, 8, 3.143
Oomp, 16, 8, 2.385
Oomp, 16, 8, 2.994
Oomp, 16, 8, 3.201
Oomp, 16, 8, 3.027
Oomp, 16, 8, 2.021
Oomp, 16, 8, 3.346
Oomp, 16, 8, 2.565

Oomp, 16, 16, 2.767
Oomp, 16, 16, 3.222
Oomp, 16, 16, 2.627
Oomp, 16, 16, 2.841
Oomp, 16, 16, 3.055
Oomp, 16, 16, 3.225
Oomp, 16, 16, 3.140
Oomp, 16, 16, 2.788
Oomp, 16, 16, 2.084
Oomp, 16, 16, 2.992
Oomp, 16, 16, 3.169
Oomp, 16, 16, 2.688
Oomp, 16, 16, 3.089
Oomp, 16, 16, 2.989
Oomp, 16, 16, 2.924

Oomp, 16, 32, 2.704
Oomp, 16, 32, 2.929
Oomp, 16, 32, 2.618
Oomp, 16, 32, 2.919
Oomp, 16, 32, 3.091
Oomp, 16, 32, 2.874
Oomp, 16, 32, 2.858
Oomp, 16, 32, 2.972
Oomp, 16, 32, 3.127
Oomp, 16, 32, 2.539
Oomp, 16, 32, 2.736
Oomp, 16, 32, 2.823
Oomp, 16, 32, 2.492
Oomp, 16, 32, 2.871
Oomp, 16, 32, 2.606

Oomp, 32, 1, 7.700
Oomp, 32, 1, 8.222
Oomp, 32, 1, 8.094
Oomp, 32, 1, 8.252
Oomp, 32, 1, 8.389
Oomp, 32, 1, 8.233
Oomp, 32, 1, 8.269
Oomp, 32, 1, 8.230
Oomp, 32, 1, 8.314
Oomp, 32, 1, 8.056
Oomp, 32, 1, 8.206
Oomp, 32, 1, 7.860
Oomp, 32, 1, 7.919
Oomp, 32, 1, 7.239
Oomp, 32, 1, 8.215

Oomp, 32, 2, 6.940
Oomp, 32, 2, 7.221
Oomp, 32, 2, 6.613
Oomp, 32, 2, 6.860
Oomp, 32, 2, 7.109
Oomp, 32, 2, 7.251
Oomp, 32, 2, 6.780
Oomp, 32, 2, 6.966
Oomp, 32, 2, 5.701
Oomp, 32, 2, 6.859
Oomp, 32, 2, 7.103
Oomp, 32, 2, 6.965
Oomp, 32, 2, 7.118
Oomp, 32, 2, 7.969
Oomp, 32, 2, 7.695

Oomp, 32, 4, 4.366
Oomp, 32, 4, 6.375
Oomp, 32, 4, 6.293
Oomp, 32, 4, 5.976
Oomp, 32, 4, 5.954
Oomp, 32, 4, 6.081
Oomp, 32, 4, 7.198
Oomp, 32, 4, 4.983
Oomp, 32, 4, 5.536
Oomp, 32, 4, 6.049
Oomp, 32, 4, 6.417
Oomp, 32, 4, 6.298
Oomp, 32, 4, 5.874
Oomp, 32, 4, 6.387
Oomp, 32, 4, 6.303

Oomp, 32, 8, 5.930
Oomp, 32, 8, 5.735
Oomp, 32, 8, 5.918
Oomp, 32, 8, 5.905
Oomp, 32, 8, 6.188
Oomp, 32, 8, 5.905
Oomp, 32, 8, 6.064
Oomp, 32, 8, 5.974
Oomp, 32, 8, 5.847
Oomp, 32, 8, 6.088
Oomp, 32, 8, 5.902
Oomp, 32, 8, 5.910
Oomp, 32, 8, 5.965
Oomp, 32, 8, 5.839
Oomp, 32, 8, 5.919

Oomp, 32, 16, 5.738
Oomp, 32, 16, 5.470
Oomp, 32, 16, 5.595
Oomp, 32, 16, 4.828
Oomp, 32, 16, 5.865
Oomp, 32, 16, 4.953
Oomp, 32, 16, 5.734
Oomp, 32, 16, 5.277
Oomp, 32, 16, 5.693
Oomp, 32, 16, 4.460
Oomp, 32, 16, 5.983
Oomp, 32, 16, 5.683
Oomp, 32, 16, 5.500
Oomp, 32, 16, 5.723
Oomp, 32, 16, 5.699

Oomp, 32, 32, 5.154
Oomp, 32, 32, 5.749
Oomp, 32, 32, 5.515
Oomp, 32, 32, 4.284
Oomp, 32, 32, 5.641
Oomp, 32, 32, 6.995
Oomp, 32, 32, 5.619
Oomp, 32, 32, 5.729
Oomp, 32, 32, 5.998
Oomp, 32, 32, 5.529
Oomp, 32, 32, 4.665
Oomp, 32, 32, 3.912
Oomp, 32, 32, 4.985
Oomp, 32, 32, 5.629
Oomp, 32, 32, 5.734
