Opth, 1, 16, 2.801
Opth, 1, 16, 2.889
Opth, 1, 16, 2.801
Opth, 1, 16, 3.050
Opth, 1, 16, 2.897
Opth, 1, 16, 2.834
Opth, 1, 16, 2.897
Opth, 1, 16, 2.828
Opth, 1, 16, 2.806

Opth, 1, 32, 2.806
Opth, 1, 32, 2.793
Opth, 1, 32, 2.773
Opth, 1, 32, 2.783
Opth, 1, 32, 2.778
Opth, 1, 32, 2.808
Opth, 1, 32, 2.798
Opth, 1, 32, 2.787
Opth, 1, 32, 2.811
Opth, 1, 32, 2.777
Opth, 1, 32, 2.809
Opth, 1, 32, 2.804
Opth, 1, 32, 2.778
Opth, 1, 32, 2.807
Opth, 1, 32, 2.802

Opth, 2, 1, 10.743
Opth, 2, 1, 10.437
Opth, 2, 1, 10.436
Opth, 2, 1, 10.367
Opth, 2, 1, 10.429
Opth, 2, 1, 10.396
Opth, 2, 1, 10.462
Opth, 2, 1, 10.371
Opth, 2, 1, 10.397
Opth, 2, 1, 10.424
Opth, 2, 1, 10.367
Opth, 2, 1, 10.442
Opth, 2, 1, 10.381
Opth, 2, 1, 10.381
Opth, 2, 1, 10.667

Opth, 2, 2, 5.519
Opth, 2, 2, 5.574
Opth, 2, 2, 5.582
Opth, 2, 2, 5.531
Opth, 2, 2, 5.547
Opth, 2, 2, 5.594
Opth, 2, 2, 5.560
Opth, 2, 2, 5.517
Opth, 2, 2, 5.600
Opth, 2, 2, 5.553
Opth, 2, 2, 5.556
Opth, 2, 2, 5.600
Opth, 2, 2, 5.511
Opth, 2, 2, 5.508
Opth, 2, 2, 5.603

Opth, 2, 4, 3.236
Opth, 2, 4, 3.231
Opth, 2, 4, 3.263
Opth, 2, 4, 3.200
Opth, 2, 4, 3.228
Opth, 2, 4, 3.236
Opth, 2, 4, 3.403
Opth, 2, 4, 3.349
Opth, 2, 4, 3.217
Opth, 2, 4, 3.189
Opth, 2, 4, 3.299
Opth, 2, 4, 3.406
Opth, 2, 4, 3.223
Opth, 2, 4, 3.310
Opth, 2, 4, 3.215

Opth, 2, 8, 2.598
Opth, 2, 8, 2.774
Opth, 2, 8, 2.779
Opth, 2, 8, 2.835
Opth, 2, 8, 2.871
Opth, 2, 8, 2.833
Opth, 2, 8, 2.853
Opth, 2, 8, 3.001
Opth, 2, 8, 2.856
Opth, 2, 8, 2.899
Opth, 2, 8, 2.818
Opth, 2, 8, 2.865
Opth, 2, 8, 2.821
Opth, 2, 8, 2.803
Opth, 2, 8, 2.801

Opth, 2, 16, 2.340
Opth, 2, 16, 2.167
Opth, 2, 16, 2.546
Opth, 2, 16, 2.209
Opth, 2, 16, 2.075
Opth, 2, 16, 2.275
Opth, 2, 16, 2.396
Opth, 2, 16, 2.184
Opth, 2, 16, 2.084
Opth, 2, 16, 2.095
Opth, 2, 16, 2.174
Opth, 2, 16, 2.216
Opth, 2, 16, 2.140
Opth, 2, 16, 2.221
Opth, 2, 16, 2.409

Opth, 2, 32, 2.049
Opth, 2, 32, 2.163
Opth, 2, 32, 2.117
Opth, 2, 32, 1.979
Opth, 2, 32, 2.000
Opth, 2, 32, 1.937
Opth, 2, 32, 2.038
Opth, 2, 32, 2.148
Opth, 2, 32, 1.973
Opth, 2, 32, 2.132
Opth, 2, 32, 2.619
Opth, 2, 32, 1.955
Opth, 2, 32, 2.105
Opth, 2, 32, 1.973
Opth, 2, 32, 2.041

Opth, 4, 1, 5.997
Opth, 4, 1, 5.937
Opth, 4, 1, 5.862
Opth, 4, 1, 5.905
Opth, 4, 1, 5.946
Opth, 4, 1, 5.965
Opth, 4, 1, 5.937
Opth, 4, 1, 5.975
Opth, 4, 1, 5.912
Opth, 4, 1, 5.960
Opth, 4, 1, 5.953
Opth, 4, 1, 5.858
Opth, 4, 1, 5.900
Opth, 4, 1, 5.949
Opth, 4, 1, 5.903

Opth, 4, 2, 3.517
Opth, 4, 2, 3.576
Opth, 4, 2, 3.568
Opth, 4, 2, 3.537
Opth, 4, 2, 3.518
Opth, 4, 2, 3.504
Opth, 4, 2, 3.581
Opth, 4, 2, 3.661
Opth, 4, 2, 3.590
Opth, 4, 2, 3.541
Opth, 4, 2, 3.592
Opth, 4, 2, 3.606
Opth, 4, 2, 3.565
Opth, 4, 2, 3.586
Opth, 4, 2, 3.539

Opth, 4, 4, 3.200
Opth, 4, 4, 2.812
Opth, 4, 4, 2.917
Opth, 4, 4, 2.897
Opth, 4, 4, 2.944
Opth, 4, 4, 2.839
Opth, 4, 4, 3.068
Opth, 4, 4, 3.026
Opth, 4, 4, 2.866
Opth, 4, 4, 2.970
Opth, 4, 4, 3.042
Opth, 4, 4, 3.072
Opth, 4, 4, 2.781
Opth, 4, 4, 2.941
Opth, 4, 4, 2.666

Opth, 4, 8, 1.979
Opth, 4, 8, 1.946
Opth, 4, 8, 1.999
Opth, 4, 8, 1.943
Opth, 4, 8, 2.381
Opth, 4, 8, 2.507
Opth, 4, 8, 2.556
Opth, 4, 8, 1.920
Opth, 4, 8, 2.195
Opth, 4, 8, 2.350
Opth, 4, 8, 2.440
Opth, 4, 8, 2.153
Opth, 4, 8, 2.109
Opth, 4, 8, 2.160
Opth, 4, 8, 2.297

Opth, 4, 16, 1.710
Opth, 4, 16, 1.841
Opth, 4, 16, 1.856
Opth, 4, 16, 1.893
Opth, 4, 16, 1.859
Opth, 4, 16, 1.749
Opth, 4, 16, 1.835
Opth, 4, 16, 1.738
Opth, 4, 16, 1.801
Opth, 4, 16, 1.702
Opth, 4, 16, 1.774
Opth, 4, 16, 1.908
Opth, 4, 16, 1.841
Opth, 4, 16, 1.848
Opth, 4, 16, 1.948

Opth, 4, 32, 1.798
Opth, 4, 32, 1.909
Opth, 4, 32, 1.630
Opth, 4, 32, 1.932
Opth, 4, 32, 1.903
Opth, 4, 32, 2.760
Opth, 4, 32, 1.643
Opth, 4, 32, 1.761
Opth, 4, 32, 1.901
Opth, 4, 32, 1.690
Opth, 4, 32, 1.863
Opth, 4, 32, 1.943
Opth, 4, 32, 1.794
Opth, 4, 32, 1.661
Opth, 4, 32, 1.626

Opth, 8, 1, 3.746
Opth, 8, 1, 3.841
Opth, 8, 1, 3.774
Opth, 8, 1, 3.767
Opth, 8, 1, 3.799
Opth, 8, 1, 3.773
Opth, 8, 1, 3.845
Opth, 8, 1, 3.809
Opth, 8, 1, 3.745
Opth, 8, 1, 3.744
Opth, 8, 1, 3.746
Opth, 8, 1, 3.739
Opth, 8, 1, 3.798
Opth, 8, 1, 3.766
Opth, 8, 1, 3.780

Opth, 8, 2, 3.123
Opth, 8, 2, 3.180
Opth, 8, 2, 3.376
Opth, 8, 2, 3.476
Opth, 8, 2, 3.141
Opth, 8, 2, 3.399
Opth, 8, 2, 3.282
Opth, 8, 2, 2.928
Opth, 8, 2, 3.066
Opth, 8, 2, 2.985
Opth, 8, 2, 3.247
Opth, 8, 2, 3.096
Opth, 8, 2, 2.977
Opth, 8, 2, 3.325
Opth, 8, 2, 3.093

Opth, 8, 4, 2.182
Opth, 8, 4, 2.071
Opth, 8, 4, 2.063
Opth, 8, 4, 2.186
Opth, 8, 4, 2.225
Opth, 8, 4, 2.054
Opth, 8, 4, 2.144
Opth, 8, 4, 2.222
Opth, 8, 4, 2.501
Opth, 8, 4, 2.102
Opth, 8, 4, 2.102
Opth, 8, 4, 2.040
Opth, 8, 4, 2.161
Opth, 8, 4, 2.803
Opth, 8, 4, 2.271

Opth, 8, 8, 1.785
Opth, 8, 8, 1.825
Opth, 8, 8, 1.742
Opth, 8, 8, 2.578
Opth, 8, 8, 1.881
Opth, 8, 8, 1.697
Opth, 8, 8, 1.768
Opth, 8, 8, 1.923
Opth, 8, 8, 1.792
Opth, 8, 8, 1.772
Opth, 8, 8, 1.763
Opth, 8, 8, 1.832
Opth, 8, 8, 1.810
Opth, 8, 8, 1.743
Opth, 8, 8, 1.812

Opth, 8, 16, 1.807
Opth, 8, 16, 1.702
Opth, 8, 16, 1.582
Opth, 8, 16, 1.653
Opth, 8, 16, 1.699
Opth, 8, 16, 1.727
Opth, 8, 16, 1.731
Opth, 8, 16, 1.686
Opth, 8, 16, 1.646
Opth, 8, 16, 1.722
Opth, 8, 16, 1.699
Opth, 8, 16, 1.720
Opth, 8, 16, 1.634
Opth, 8, 16, 1.691
Opth, 8, 16, 1.621

Opth, 8, 32, 1.645
Opth, 8, 32, 1.576
Opth, 8, 32, 1.729
Opth, 8, 32, 1.683
Opth, 8, 32, 1.673
Opth, 8, 32, 1.438
Opth, 8, 32, 1.544
Opth, 8, 32, 1.662
Opth, 8, 32, 1.714
Opth, 8, 32, 1.610
Opth, 8, 32, 1.599
Opth, 8, 32, 1.659
Opth, 8, 32, 1.725
Opth, 8, 32, 1.679
Opth, 8, 32, 1.653

Opth, 16, 1, 5.541
Opth, 16, 1, 5.758
Opth, 16, 1, 5.295
Opth, 16, 1, 5.652
Opth, 16, 1, 4.733
Opth, 16, 1, 5.504
Opth, 16, 1, 5.547
Opth, 16, 1, 4.489
Opth, 16, 1, 4.852
Opth, 16, 1, 5.368
Opth, 16, 1, 3.344
Opth, 16, 1, 5.367
Opth, 16, 1, 5.531
Opth, 16, 1, 5.694
Opth, 16, 1, 5.087

Opth, 16, 2, 3.825
Opth, 16, 2, 3.632
Opth, 16, 2, 4.204
Opth, 16, 2, 3.468
Opth, 16, 2, 4.175
Opth, 16, 2, 4.123
Opth, 16, 2, 4.428
Opth, 16, 2, 4.718
Opth, 16, 2, 4.377
Opth, 16, 2, 3.766
Opth, 16, 2, 4.180
Opth, 16, 2, 3.927
Opth, 16, 2, 3.503
Opth, 16, 2, 3.964
Opth, 16, 2, 4.821

Opth, 16, 4, 3.598
Opth, 16, 4, 3.618
Opth, 16, 4, 3.790
Opth, 16, 4, 4.331
Opth, 16, 4, 3.671
Opth, 16, 4, 3.540
Opth, 16, 4, 3.907
Opth, 16, 4, 4.152
Opth, 16, 4, 3.396
Opth, 16, 4, 3.553
Opth, 16, 4, 3.697
Opth, 16, 4, 3.645
Opth, 16, 4, 3.876
Opth, 16, 4, 3.556
Opth, 16, 4, 2.998

Opth, 16, 8, 3.028
Opth, 16, 8, 2.807
Opth, 16, 8, 3.292
Opth, 16, 8, 3.422
Opth, 16, 8, 3.223
Opth, 16, 8, 2.491
Opth, 16, 8, 3.035
Opth, 16, 8, 2.839
Opth, 16, 8, 2.717
Opth, 16, 8, 2.670
Opth, 16, 8, 3.349
Opth, 16, 8, 2.329
Opth, 16, 8, 3.303
Opth, 16, 8, 3.160
Opth, 16, 8, 3.212

Opth, 16, 16, 3.010
Opth, 16, 16, 2.572
Opth, 16, 16, 3.018
Opth, 16, 16, 3.179
Opth, 16, 16, 2.983
Opth, 16, 16, 3.047
Opth, 16, 16, 3.403
Opth, 16, 16, 2.974
Opth, 16, 16, 2.494
Opth, 16, 16, 2.796
Opth, 16, 16, 2.969
Opth, 16, 16, 2.416
Opth, 16, 16, 4.469
Opth, 16, 16, 1.994
Opth, 16, 16, 3.000

Opth, 16, 32, 3.179
Opth, 16, 32, 2.944
Opth, 16, 32, 2.533
Opth, 16, 32, 3.164
Opth, 16, 32, 3.045
Opth, 16, 32, 2.942
Opth, 16, 32, 2.771
Opth, 16, 32, 3.657
Opth, 16, 32, 2.774
Opth, 16, 32, 2.914
Opth, 16, 32, 2.952
Opth, 16, 32, 3.010
Opth, 16, 32, 2.932
Opth, 16, 32, 2.776
Opth, 16, 32, 2.935

Opth, 32, 1, 8.265
Opth, 32, 1, 7.338
Opth, 32, 1, 8.024
Opth, 32, 1, 8.529
Opth, 32, 1, 8.048
Opth, 32, 1, 8.337
Opth, 32, 1, 8.152
Opth, 32, 1, 7.385
Opth, 32, 1, 8.048
Opth, 32, 1, 7.889
Opth, 32, 1, 8.353
Opth, 32, 1, 8.137
Opth, 32, 1, 7.901
Opth, 32, 1, 8.391
Opth, 32, 1, 7.820

Opth, 32, 2, 6.902
Opth, 32, 2, 6.720
Opth, 32, 2, 7.055
Opth, 32, 2, 6.696
Opth, 32, 2, 6.835
Opth, 32, 2, 6.930
Opth, 32, 2, 6.596
Opth, 32, 2, 6.805
Opth, 32, 2, 6.927
Opth, 32, 2, 5.748
Opth, 32, 2, 6.967
Opth, 32, 2, 6.287
Opth, 32, 2, 7.793
Opth, 32, 2, 6.900
Opth, 32, 2, 6.423

Opth, 32, 4, 6.125
Opth, 32, 4, 6.163
Opth, 32, 4, 6.376
Opth, 32, 4, 6.151
Opth, 32, 4, 6.372
Opth, 32, 4, 6.294
Opth, 32, 4, 6.121
Opth, 32, 4, 6.210
Opth, 32, 4, 6.196
Opth, 32, 4, 6.188
Opth, 32, 4, 6.484
Opth, 32, 4, 5.611
Opth, 32, 4, 5.650
Opth, 32, 4, 6.259
Opth, 32, 4, 6.308

Opth, 32, 8, 5.963
Opth, 32, 8, 5.911
Opth, 32, 8, 5.956
Opth, 32, 8, 5.691
Opth, 32, 8, 5.955
Opth, 32, 8, 5.710
Opth, 32, 8, 5.812
Opth, 32, 8, 5.410
Opth, 32, 8, 5.889
Opth, 32, 8, 6.019
Opth, 32, 8, 5.846
Opth, 32, 8, 5.668
Opth, 32, 8, 5.881
Opth, 32, 8, 5.703
Opth, 32, 8, 7.630

Opth, 32, 16, 5.790
Opth, 32, 16, 6.028
Opth, 32, 16, 5.651
Opth, 32, 16, 5.579
Opth, 32, 16, 2.460
Opth, 32, 16, 4.853
Opth, 32, 16, 5.680
Opth, 32, 16, 5.385
Opth, 32, 16, 5.659
Opth, 32, 16, 5.200
Opth, 32, 16, 5.085
Opth, 32, 16, 7.555
Opth, 32, 16, 4.505
Opth, 32, 16, 5.735
Opth, 32, 16, 5.582

Opth, 32, 32, 4.851
Opth, 32, 32, 5.290
Opth, 32, 32, 5.171
Opth, 32, 32, 5.201
Opth, 32, 32, 5.561
Opth, 32, 32, 5.634
Opth, 32, 32, 5.608
Opth, 32, 32, 5.813
Opth, 32, 32, 5.115
Opth, 32, 32, 5.333
Opth, 32, 32, 5.643
Opth, 32, 32, 5.665
Opth, 32, 32, 5.428
Opth, 32, 32, 5.569
Opth, 32, 32, 5.281
